Max Weight Clique - MonteCarloProb Algorithm

Vertices                      Edges_Prob.                   Max_Weight                    Ops._Count                    Tested_Solutions              Search_Time
128                           0.25                          114                           4063                          10539                         3.000805377960205
128                           0.5                           98                            3374                          6705                          3.000929117202759
128                           0.75                          98                            3403                          4539                          3.001119375228882
129                           0.125                         119                           6045                          21004                         3.001354694366455
129                           0.25                          122                           4808                          11600                         3.0010008811950684
129                           0.5                           98                            3314                          6644                          3.0007059574127197
129                           0.75                          98                            3336                          4477                          3.0013487339019775
130                           0.125                         116                           5828                          20481                         3.0012471675872803
130                           0.25                          133                           4704                          11472                         3.000938653945923
130                           0.5                           98                            3261                          6521                          3.0010902881622314
130                           0.75                          98                            3235                          4310                          3.0014309883117676
131                           0.125                         130                           5634                          20216                         3.001441240310669
131                           0.25                          140                           4369                          11236                         3.001068592071533
131                           0.5                           98                            3192                          6438                          3.0006651878356934
131                           0.75                          98                            3232                          4328                          3.0008134841918945
132                           0.125                         130                           5348                          19861                         3.0015058517456055
132                           0.25                          136                           4331                          11174                         3.0009098052978516
132                           0.5                           98                            3135                          6294                          3.0011610984802246
132                           0.75                          97                            3150                          4241                          3.001821279525757
133                           0.125                         134                           5358                          19696                         3.0011982917785645
133                           0.25                          141                           4132                          11019                         3.001072645187378
133                           0.5                           98                            3048                          6162                          3.0011606216430664
133                           0.75                          98                            3169                          4188                          3.0006706714630127
134                           0.125                         110                           5283                          19589                         3.0014169216156006
134                           0.25                          136                           4110                          11013                         3.0009169578552246
134                           0.5                           98                            3086                          6152                          3.001016855239868
134                           0.75                          98                            3125                          4154                          3.0007688999176025
135                           0.125                         131                           4666                          18213                         3.00141978263855
135                           0.25                          115                           3597                          10469                         3.000831127166748
135                           0.5                           98                            2920                          5901                          3.0006937980651855
135                           0.75                          97                            2998                          3992                          3.001025915145874
136                           0.125                         117                           4984                          18810                         3.001112937927246
136                           0.25                          141                           3664                          10654                         3.000901222229004
136                           0.5                           98                            2954                          5867                          3.000720500946045
136                           0.75                          98                            2751                          3647                          3.0014920234680176
137                           0.125                         122                           4718                          18451                         3.001235008239746
137                           0.25                          130                           3492                          10549                         3.0008020401000977
137                           0.5                           97                            2864                          5766                          3.000847339630127
137                           0.75                          98                            2851                          3817                          3.0007801055908203
138                           0.125                         132                           4633                          18303                         3.0011861324310303
138                           0.25                          131                           3389                          10394                         3.0010578632354736
138                           0.5                           98                            2810                          5615                          3.000765085220337
138                           0.75                          98                            2866                          3807                          3.0017125606536865
139                           0.125                         116                           4617                          18202                         3.0011537075042725
139                           0.25                          130                           3303                          10413                         3.0010592937469482
139                           0.5                           98                            2829                          5632                          3.000897169113159
139                           0.75                          98                            2763                          3696                          3.001708984375
140                           0.125                         142                           4306                          17393                         3.001127004623413
140                           0.25                          114                           3132                          10232                         3.001263380050659
140                           0.5                           98                            2770                          5565                          3.0013740062713623
140                           0.75                          98                            2791                          3677                          3.0011847019195557
141                           0.125                         116                           4317                          17422                         3.001236915588379
141                           0.25                          107                           3104                          10244                         3.00093150138855
141                           0.5                           97                            2693                          5423                          3.000774621963501
141                           0.75                          98                            2789                          3657                          3.0010223388671875
142                           0.125                         120                           4269                          17555                         3.0008418560028076
142                           0.25                          116                           2873                          10091                         3.0009872913360596
142                           0.5                           97                            2687                          5351                          3.0013880729675293
142                           0.75                          97                            2700                          3597                          3.0021116733551025
143                           0.125                         136                           4230                          17338                         3.0010666847229004
143                           0.25                          133                           2750                          10032                         3.000844717025757
143                           0.5                           98                            2619                          5268                          3.0011215209960938
143                           0.75                          98                            2678                          3554                          3.001803398132324
144                           0.125                         110                           3852                          16607                         3.000983476638794
144                           0.25                          121                           2648                          9956                          3.000887632369995
144                           0.5                           97                            2558                          5108                          3.000840663909912
144                           0.75                          98                            2596                          3452                          3.0019989013671875
145                           0.125                         132                           3802                          16532                         3.0011117458343506
145                           0.25                          104                           2533                          9871                          3.000788450241089
145                           0.5                           98                            2550                          5091                          3.0008385181427
145                           0.75                          98                            2554                          3388                          3.0012221336364746
146                           0.125                         107                           3865                          16725                         3.001146078109741
146                           0.25                          98                            2427                          9766                          3.001007080078125
146                           0.5                           98                            2460                          4979                          3.0007681846618652
146                           0.75                          98                            2543                          3360                          3.00137996673584
147                           0.125                         117                           3749                          16677                         3.001067638397217
147                           0.25                          98                            2428                          9732                          3.00071382522583
147                           0.5                           98                            2491                          4958                          3.001342296600342
147                           0.75                          98                            2513                          3324                          3.00136661529541
148                           0.125                         123                           3671                          16597                         3.0011754035949707
148                           0.25                          98                            2392                          9646                          3.0008201599121094
148                           0.5                           98                            2475                          4966                          3.0010485649108887
148                           0.75                          98                            2501                          3321                          3.001629114151001
149                           0.125                         103                           3632                          16415                         3.0011165142059326
149                           0.25                          98                            2359                          9430                          3.0010251998901367
149                           0.5                           98                            2468                          4912                          3.001739740371704
149                           0.75                          98                            2463                          3238                          3.0006418228149414
150                           0.125                         116                           3456                          16195                         3.000962257385254
150                           0.25                          98                            2367                          9472                          3.0012409687042236
150                           0.5                           98                            2360                          4654                          3.001821756362915
150                           0.75                          98                            2445                          3240                          3.000750780105591
151                           0.125                         123                           3297                          15866                         3.000880241394043
151                           0.25                          98                            2372                          9436                          3.000871419906616
151                           0.5                           98                            2418                          4835                          3.001204252243042
151                           0.75                          98                            2373                          3187                          3.0008606910705566
152                           0.125                         119                           3372                          16116                         3.0009119510650635
152                           0.25                          98                            2321                          9314                          3.0007638931274414
152                           0.5                           98                            2386                          4731                          3.0012738704681396
152                           0.75                          98                            2381                          3152                          3.0018417835235596
153                           0.125                         125                           3265                          15985                         3.000887870788574
153                           0.25                          98                            2302                          9197                          3.0008487701416016
153                           0.5                           98                            2326                          4636                          3.000950574874878
153                           0.75                          98                            2394                          3142                          3.0006532669067383
154                           0.125                         126                           3245                          15868                         3.001028299331665
154                           0.25                          97                            2281                          9098                          3.000962972640991
154                           0.5                           98                            2273                          4590                          3.000676393508911
154                           0.75                          98                            2330                          3072                          3.0020198822021484
155                           0.125                         105                           3161                          15773                         3.0009925365448
155                           0.25                          98                            2214                          8921                          3.0008177757263184
155                           0.5                           98                            2243                          4463                          3.0011239051818848
155                           0.75                          98                            2279                          3041                          3.002002716064453
156                           0.125                         117                           2961                          15536                         3.001066207885742
156                           0.25                          98                            2217                          8861                          3.001009702682495
156                           0.5                           98                            2269                          4462                          3.001903533935547
156                           0.75                          98                            2278                          3016                          3.001152992248535
157                           0.125                         119                           2994                          15504                         3.0010032653808594
157                           0.25                          98                            2224                          8847                          3.0009453296661377
157                           0.5                           98                            2187                          4463                          3.0006582736968994
157                           0.75                          98                            2228                          2982                          3.0021252632141113
158                           0.125                         109                           2924                          15467                         3.0008959770202637
158                           0.25                          98                            2131                          8650                          3.0006794929504395
158                           0.5                           98                            2185                          4410                          3.0018815994262695
158                           0.75                          98                            2233                          2934                          3.001035451889038
159                           0.125                         117                           2752                          15291                         3.0009002685546875
159                           0.25                          98                            2153                          8568                          3.0009524822235107
159                           0.5                           97                            2174                          4343                          3.0018069744110107
159                           0.75                          98                            2187                          2897                          3.0009469985961914
160                           0.125                         114                           2663                          14983                         3.001020669937134
160                           0.25                          98                            2150                          8459                          3.0009288787841797
160                           0.5                           98                            2204                          4288                          3.000892400741577
160                           0.75                          98                            2163                          2851                          3.00209379196167
161                           0.125                         117                           2641                          15004                         3.0007755756378174
161                           0.25                          97                            2114                          8334                          3.0009524822235107
161                           0.5                           97                            2128                          4224                          3.001145124435425
161                           0.75                          98                            2160                          2821                          3.001617431640625
162                           0.125                         116                           2582                          14924                         3.0009801387786865
162                           0.25                          98                            2051                          8202                          3.0009372234344482
162                           0.5                           98                            2124                          4190                          3.0016093254089355
162                           0.75                          98                            2093                          2786                          3.001682996749878
163                           0.125                         117                           2456                          14755                         3.0008864402770996
163                           0.25                          98                            2089                          8176                          3.0010180473327637
163                           0.5                           98                            2032                          4105                          3.001488447189331
163                           0.75                          98                            2073                          2773                          3.002228021621704
164                           0.125                         121                           2422                          14769                         3.000760078430176
164                           0.25                          98                            2048                          8180                          3.0013065338134766
164                           0.5                           98                            2085                          4082                          3.001721143722534
164                           0.75                          97                            2105                          2752                          3.0026142597198486
165                           0.125                         114                           2361                          14709                         3.0009045600891113
165                           0.25                          97                            2028                          8074                          3.0011332035064697
165                           0.5                           98                            2062                          4085                          3.002105951309204
165                           0.75                          98                            2043                          2712                          3.0016653537750244
166                           0.125                         97                            2250                          14635                         3.0007736682891846
166                           0.25                          97                            1993                          7865                          3.0016374588012695
166                           0.5                           98                            2070                          4055                          3.00154185295105
166                           0.75                          97                            2027                          2703                          3.001530885696411
167                           0.125                         119                           2237                          14640                         3.000882387161255
167                           0.25                          98                            2009                          7923                          3.000903844833374
167                           0.5                           98                            1942                          3874                          3.000916004180908
167                           0.75                          98                            1929                          2620                          3.0023834705352783
168                           0.125                         96                            2071                          14318                         3.0007481575012207
168                           0.25                          97                            1909                          7604                          3.000826597213745
168                           0.5                           98                            1905                          3825                          3.0018317699432373
168                           0.75                          98                            1893                          2501                          3.0018699169158936
169                           0.125                         97                            1695                          13370                         3.00091552734375
169                           0.25                          98                            1916                          7577                          3.0009448528289795
169                           0.5                           97                            1925                          3740                          3.001131296157837
169                           0.75                          98                            1915                          2523                          3.001857280731201
170                           0.125                         113                           1929                          14071                         3.0009548664093018
170                           0.25                          97                            1843                          7332                          3.0012197494506836
170                           0.5                           97                            1839                          3763                          3.00325083732605
170                           0.75                          97                            1860                          2481                          3.002821683883667
171                           0.125                         97                            1792                          13936                         3.000851631164551
171                           0.25                          98                            1872                          7400                          3.0014545917510986
171                           0.5                           97                            1911                          3732                          3.0009748935699463
171                           0.75                          98                            1877                          2493                          3.002521276473999
172                           0.125                         117                           1780                          13967                         3.0011727809906006
172                           0.25                          97                            1841                          7234                          3.0017223358154297
172                           0.5                           97                            1818                          3681                          3.0010833740234375
172                           0.75                          97                            1791                          2352                          3.002183675765991
173                           0.125                         97                            1766                          13999                         3.0009469985961914
173                           0.25                          97                            1824                          7259                          3.001624822616577
173                           0.5                           98                            1857                          3636                          3.0015900135040283
173                           0.75                          98                            1870                          2456                          3.0021915435791016
174                           0.125                         97                            1691                          13582                         3.0012850761413574
174                           0.25                          97                            1850                          7198                          3.000991106033325
174                           0.5                           97                            1731                          3530                          3.0020925998687744
174                           0.75                          97                            1835                          2428                          3.002875328063965
175                           0.125                         97                            1707                          13674                         3.0011801719665527
175                           0.25                          98                            1781                          7137                          3.001168727874756
175                           0.5                           97                            1749                          3563                          3.001502275466919
175                           0.75                          98                            1796                          2368                          3.002196788787842
176                           0.125                         97                            1695                          13618                         3.0013163089752197
176                           0.25                          98                            1784                          7029                          3.001086711883545
176                           0.5                           98                            1767                          3508                          3.002002716064453
176                           0.75                          97                            1760                          2350                          3.001862049102783
177                           0.125                         97                            1677                          13508                         3.001279830932617
177                           0.25                          97                            1749                          6877                          3.0013716220855713
177                           0.5                           97                            1775                          3488                          3.0022635459899902
177                           0.75                          98                            1746                          2323                          3.0021891593933105
178                           0.125                         97                            1643                          13291                         3.001244306564331
178                           0.25                          97                            1709                          6874                          3.0010123252868652
178                           0.5                           98                            1713                          3439                          3.000911235809326
178                           0.75                          98                            1746                          2313                          3.0026707649230957
179                           0.125                         97                            1686                          13209                         3.0010533332824707
179                           0.25                          97                            1727                          6797                          3.000981092453003
179                           0.5                           98                            1706                          3390                          3.0023279190063477
179                           0.75                          98                            1702                          2289                          3.0029335021972656
180                           0.125                         97                            1638                          13080                         3.0013418197631836
180                           0.25                          97                            1753                          6687                          3.001680612564087
180                           0.5                           97                            1663                          3356                          3.0018064975738525
180                           0.75                          98                            1677                          2235                          3.0029404163360596
181                           0.125                         97                            1625                          12980                         3.0012245178222656
181                           0.25                          98                            1422                          5693                          3.0009424686431885
181                           0.5                           98                            1691                          3342                          3.0015041828155518
181                           0.75                          98                            1649                          2192                          3.0025455951690674
182                           0.125                         97                            1610                          12821                         3.0013504028320312
182                           0.25                          98                            1615                          6483                          3.00176739692688
182                           0.5                           98                            1640                          3313                          3.0014455318450928
182                           0.75                          97                            1624                          2172                          3.0032260417938232
183                           0.125                         97                            1556                          12602                         3.001145362854004
183                           0.25                          97                            1682                          6525                          3.0012598037719727
183                           0.5                           98                            1698                          3326                          3.0020751953125
183                           0.75                          98                            1696                          2218                          3.0023300647735596
184                           0.125                         97                            1604                          12798                         3.0020270347595215
184                           0.25                          98                            1652                          6497                          3.0016188621520996
184                           0.5                           98                            1655                          3285                          3.000765323638916
184                           0.75                          97                            1667                          2194                          3.0031652450561523
185                           0.125                         96                            1588                          12677                         3.001316547393799
185                           0.25                          98                            1611                          6415                          3.0018653869628906
185                           0.5                           97                            1590                          3223                          3.0023844242095947
185                           0.75                          98                            1638                          2161                          3.00268292427063
186                           0.125                         97                            1507                          12423                         3.001222610473633
186                           0.25                          97                            1616                          6350                          3.00101375579834
186                           0.5                           97                            1637                          3207                          3.001845121383667
186                           0.75                          98                            1596                          2143                          3.0025248527526855
187                           0.125                         97                            1518                          12371                         3.0012896060943604
187                           0.25                          97                            1615                          6322                          3.001488208770752
187                           0.5                           97                            1562                          3157                          3.00160551071167
187                           0.75                          98                            1622                          2120                          3.002412796020508
188                           0.125                         97                            1579                          12306                         3.0012199878692627
188                           0.25                          97                            1554                          6182                          3.001154899597168
188                           0.5                           98                            1523                          3055                          3.0017635822296143
188                           0.75                          97                            1566                          2093                          3.002166748046875
189                           0.125                         97                            1495                          11843                         3.001304864883423
189                           0.25                          97                            1534                          6162                          3.001182794570923
189                           0.5                           97                            1516                          3117                          3.0019736289978027
189                           0.75                          97                            1586                          2082                          3.001673698425293
190                           0.125                         97                            1572                          12157                         3.0014257431030273
190                           0.25                          97                            1596                          6136                          3.0009920597076416
190                           0.5                           98                            1546                          3074                          3.002361536026001
190                           0.75                          98                            1539                          2068                          3.002368927001953
191                           0.125                         97                            1485                          11943                         3.0013279914855957
191                           0.25                          97                            1515                          6090                          3.001826763153076
191                           0.5                           97                            1524                          3059                          3.0022103786468506
191                           0.75                          97                            1539                          2053                          3.001847982406616
192                           0.125                         97                            1480                          11908                         3.0013601779937744
192                           0.25                          97                            1540                          5992                          3.0018296241760254
192                           0.5                           97                            1496                          3042                          3.001891613006592
192                           0.75                          98                            1498                          2023                          3.002361536026001
193                           0.125                         98                            1513                          11808                         3.0015695095062256
193                           0.25                          97                            1486                          5966                          3.0015809535980225
193                           0.5                           97                            1521                          3002                          3.0018112659454346
193                           0.75                          97                            1509                          2002                          3.0024383068084717
194                           0.125                         97                            1458                          11474                         3.0014898777008057
194                           0.25                          97                            1493                          5907                          3.001215934753418
194                           0.5                           97                            1454                          2932                          3.002204418182373
194                           0.75                          98                            1497                          1989                          3.0027880668640137
195                           0.125                         97                            1440                          11528                         3.001413583755493
195                           0.25                          97                            1475                          5809                          3.0018551349639893
195                           0.5                           97                            1447                          2904                          3.0016636848449707
195                           0.75                          97                            1457                          1948                          3.003434419631958
196                           0.125                         98                            1454                          11473                         3.001168966293335
196                           0.25                          98                            1452                          5813                          3.001077890396118
196                           0.5                           98                            1460                          2897                          3.0024166107177734
196                           0.75                          98                            1462                          1950                          3.001176357269287
197                           0.125                         97                            1441                          11396                         3.0014119148254395
197                           0.25                          97                            1484                          5747                          3.0010604858398438
197                           0.5                           97                            1444                          2890                          3.0007266998291016
197                           0.75                          97                            1447                          1930                          3.003131866455078
198                           0.125                         97                            1416                          11325                         3.0012784004211426
198                           0.25                          97                            1468                          5728                          3.0015811920166016
198                           0.5                           98                            1468                          2889                          3.0016157627105713
198                           0.75                          97                            1432                          1923                          3.0036356449127197
199                           0.125                         98                            1412                          11223                         3.0012075901031494
199                           0.25                          97                            1475                          5669                          3.0010011196136475
199                           0.5                           97                            1416                          2828                          3.002063512802124
199                           0.75                          97                            1409                          1889                          3.0037147998809814
